date,category,buy_value,sell_value,net_value,category,buy_value,sell_value,net_value
02-01-2021,DII,6603.46,6693.92,-90.46,FII/FPI,10168.32,8674.09,1494.23
03-01-2021,DII,4262.45,4457.33,-194.88,FII/FPI,6674.54,6549.39,125.15
04-01-2021,DII,3621.88,3918.72,-296.84,FII/FPI,7279.28,7129.87,149.41
06-01-2021,DII,4363.99,4133.5,230.49,FII/FPI,4507.92,4957.78,-449.86
07-01-2021,DII,4721.48,3840.88,880.6,FII/FPI,4395.8,5641.09,-1245.29
09-01-2021,DII,5498.07,6785.94,-1287.87,FII/FPI,9384.32,8717.66,666.66
10-01-2021,DII,6093.82,6706.9,-613.08,FII/FPI,7049.23,6917.84,131.39
11-01-2021,DII,5516.93,5400.92,116.01,FII/FPI,8251.05,8453.18,-202.13
12-01-2021,DII,6651.88,3184.86,3467.02,FII/FPI,8588.49,11354.33,-2765.84
13-01-2021,DII,5777.2,8147.37,-2370.17,FII/FPI,10263.57,8384.51,1879.06
14-01-2021,DII,5772.8,5960.9,-188.1,FII/FPI,10175.47,9098.85,1076.62
15-01-2021,DII,4914.07,5856.14,-942.07,FII/FPI,7240.81,6269.75,971.06
18-01-2021,DII,6371.06,6413.57,-42.51,FII/FPI,7847.77,7197.17,650.6
19-01-2021,DII,5146.41,5345.71,-199.3,FII/FPI,6715.91,6458.36,257.55
20-01-2021,DII,5084.73,5949.35,-864.62,FII/FPI,7701.29,5412.24,2289.05
21-01-2021,DII,5053.57,6093.05,-1039.48,FII/FPI,9104.25,7489.59,1614.66
22-01-2021,DII,4859.95,6150.3,-1290.35,FII/FPI,8326.77,8962.46,-635.69
25-01-2021,DII,5090.23,5477.99,-387.76,FII/FPI,8423.37,9188.67,-765.3
27-01-2021,DII,6222.79,6226.17,-3.38,FII/FPI,11236.79,12925.01,-1688.22
28-01-2021,DII,6351.07,4614.15,1736.92,FII/FPI,8493.91,12206.42,-3712.51
29-01-2021,DII,7582.45,5139.25,2443.2,FII/FPI,11875.01,17805.67,-5930.66
02-02-2021,DII,7755.23,9790.43,-2035.2,FII/FPI,13585.57,7404.01,6181.56
03-02-2021,DII,4315.34,5169.38,-854.04,FII/FPI,8978.71,6755.55,2223.16
06-02-2021,DII,4657.4,4415.64,241.76,FII/FPI,11510.79,10589.69,921.1
07-02-2021,DII,4922.08,3991.69,930.39,FII/FPI,4860.51,5843.31,-982.8
08-02-2021,DII,6478.18,4972.36,1505.82,FII/FPI,6550.89,8090.77,-1539.88
09-02-2021,DII,6368.33,5986.63,381.7,FII/FPI,9113.34,8764.82,348.52
11-02-2021,DII,5771.97,5777.97,-6,FII/FPI,7815.53,7570.66,244.87
12-02-2021,DII,5828.03,4455.38,1372.65,FII/FPI,9064.65,9974.36,-909.71
15-02-2021,DII,4293.84,5342.39,-1048.55,FII/FPI,5121.51,3887.36,1234.15
16-02-2021,DII,4632.12,6191.65,-1559.53,FII/FPI,6825.94,5681.85,1144.09
17-02-2021,DII,4441.26,5724.64,-1283.38,FII/FPI,8499.18,7490.98,1008.2
18-02-2021,DII,5281.7,6499.04,-1217.34,FII/FPI,9725.77,8822.7,903.07
19-02-2021,DII,3542.36,4717.34,-1174.98,FII/FPI,8611.06,8492.31,118.75
22-02-2021,DII,4804.05,5723.93,-919.88,FII/FPI,9454.13,10347.38,-893.25
23-02-2021,DII,4918.49,4701.82,216.67,FII/FPI,8112.33,9681.37,-1569.04
24-02-2021,DII,3573.61,3343.17,230.44,FII/FPI,35295.57,6556.4,28739.17
25-02-2021,DII,5174.63,5921.2,-746.57,FII/FPI,14123.81,13935.73,188.08
26-02-2021,DII,7534.99,6035.29,1499.7,FII/FPI,22163.45,30458.62,-8295.17
02-03-2021,DII,6427.49,6827.23,-399.74,FII/FPI,11546.18,9025.26,2520.92
03-03-2021,DII,5414.38,5021.47,392.91,FII/FPI,10944.98,8856.28,2088.7
05-03-2021,DII,4366.26,3813.34,552.92,FII/FPI,4273.18,6562.64,-2289.46
06-03-2021,DII,4726,5004.97,-278.97,FII/FPI,7323.5,6244.3,1079.2
08-03-2021,DII,6571.69,6870.23,-298.54,FII/FPI,8993.55,6876.95,2116.6
09-03-2021,DII,6397.78,5729.18,668.6,FII/FPI,7492.49,6723.91,768.58
11-03-2021,DII,5554.9,5359.34,195.56,FII/FPI,9011.72,9413.2,-401.48
12-03-2021,DII,5896.49,4247.7,1648.79,FII/FPI,7842.92,11199.09,-3356.17
15-03-2021,DII,4036.19,4785.9,-749.71,FII/FPI,6658.82,7760.17,-1101.35
16-03-2021,DII,4518.78,5687.37,-1168.59,FII/FPI,7819.91,6127.6,1692.31
17-03-2021,DII,5874.44,6436.59,-562.15,FII/FPI,9973.21,7347.39,2625.82
18-03-2021,DII,4692.9,5809.07,-1116.17,FII/FPI,7994.23,6735.76,1258.47
19-03-2021,DII,7503.7,6944.08,559.62,FII/FPI,24193.67,22775.24,1418.43
22-03-2021,DII,4659.69,4116.99,542.7,FII/FPI,6436.46,7223.44,-786.98
23-03-2021,DII,4882.49,5412.18,-529.69,FII/FPI,7811.31,7919.55,-108.24
24-03-2021,DII,5581.34,4968.54,612.8,FII/FPI,5577.51,7529.41,-1951.9
25-03-2021,DII,7823.37,5555.68,2267.69,FII/FPI,6669.49,10053.09,-3383.6
26-03-2021,DII,5876.74,4173.6,1703.14,FII/FPI,6317,6367.13,-50.13
30-03-2021,DII,11262.39,9081.38,2181.01,FII/FPI,10119.5,9350.03,769.47
31-03-2021,DII,6160.75,4079.23,2081.52,FII/FPI,7657.89,9343.8,-1685.91
01-04-2021,DII,4575.57,5290.78,-715.21,FII/FPI,5331.17,3487.95,1843.22
02-04-2021,DII,6314.21,7082.76,-768.55,FII/FPI,11826.54,9889.8,1936.74
03-04-2021,DII,4342.9,5131.09,-788.19,FII/FPI,11733.98,11957.09,-223.11
05-04-2021,DII,4952.6,3965.26,987.34,FII/FPI,5849.01,7621.38,-1772.37
06-04-2021,DII,3883.29,5058.3,-1175.01,FII/FPI,7683.55,6184.18,1499.37
08-04-2021,DII,7888.75,8300.11,-411.36,FII/FPI,9850.33,7021.76,2828.57
10-04-2021,DII,6837.52,6609.46,228.06,FII/FPI,14121.78,13261.28,860.5
11-04-2021,DII,55.67,17.42,38.25,FII/FPI,42.52,370.63,-328.11
13-04-2021,DII,4557.77,4313.97,243.8,FII/FPI,8556.44,9287.25,-730.81
15-04-2021,DII,4979.59,5506.22,-526.63,FII/FPI,11711.48,10731.78,979.7
16-04-2021,DII,5523.58,4866.03,657.55,FII/FPI,7512.32,7074.81,437.51
19-04-2021,DII,6843.13,4487.57,2355.56,FII/FPI,6381.91,8015.61,-1633.7
20-04-2021,DII,5595,4271.99,1323.01,FII/FPI,8722.73,9805.06,-1082.33
22-04-2021,DII,5737.09,4887.11,849.98,FII/FPI,9619.52,10529.08,-909.56
23-04-2021,DII,5151.62,3456.03,1695.59,FII/FPI,6729.46,8090.22,-1360.76
26-04-2021,DII,6518.02,5495.45,1022.57,FII/FPI,7660.72,8772.61,-1111.89
27-04-2021,DII,6484.69,5021.25,1463.44,FII/FPI,5527.78,6982.53,-1454.75
28-04-2021,DII,6349.17,5912.97,436.2,FII/FPI,7822.55,7056.53,766.02
29-04-2021,DII,4222.29,5164.64,-942.35,FII/FPI,6399.32,5589.95,809.37
30-04-2021,DII,5761.78,4342.47,1419.31,FII/FPI,7951.05,11416.12,-3465.07
01-05-2021,DII,5092,5582.03,-490.03,FII/FPI,7039.45,6053.15,986.3
02-05-2021,DII,6202.57,7621.22,-1418.65,FII/FPI,9402.17,7940.46,1461.71
03-05-2021,DII,3633.06,4824.25,-1191.19,FII/FPI,9383.17,11397.33,-2014.16
04-05-2021,DII,5097.54,5022.06,75.48,FII/FPI,4443.84,5375.5,-931.66
05-05-2021,DII,4255.47,4496.08,-240.61,FII/FPI,4955.96,6066.46,-1110.5
07-05-2021,DII,4578.52,3932.93,645.59,FII/FPI,3222.8,3561.23,-338.43
08-05-2021,DII,8541.88,7809.96,731.92,FII/FPI,8746.6,9466.48,-719.88
10-05-2021,DII,8711.87,6843.64,1868.23,FII/FPI,8732.1,10647.18,-1915.08
14-05-2021,DII,5444.16,4830.9,613.26,FII/FPI,5856.4,8464.25,-2607.85
17-05-2021,DII,7096.88,5148.4,1948.48,FII/FPI,5797.54,8053.38,-2255.84
18-05-2021,DII,6301.03,5851.51,449.52,FII/FPI,8433.44,7814.95,618.49
19-05-2021,DII,4722.98,5575.5,-852.52,FII/FPI,7138.11,7835.86,-697.75
20-05-2021,DII,4723.27,5599.33,-876.06,FII/FPI,8149.8,8078.76,71.04
21-05-2021,DII,6089.36,5440.26,649.1,FII/FPI,7950.66,7440.5,510.16
24-05-2021,DII,5329.13,6036.82,-707.69,FII/FPI,7830.55,7245.19,585.36
25-05-2021,DII,4299.61,4863.2,-563.59,FII/FPI,7282.89,6323.12,959.77
26-05-2021,DII,3623.92,4062.51,-438.59,FII/FPI,5114.13,4872.53,241.6
27-05-2021,DII,6139.4,6027.02,112.38,FII/FPI,42734.21,43395.11,-660.9
28-05-2021,DII,6440.88,5165.66,1275.22,FII/FPI,5917.71,5004.12,913.59
31-05-2021,DII,4912.06,4732.28,179.78,FII/FPI,7456.51,5044.12,2412.39
01-06-2021,DII,5686.04,6066.45,-380.41,FII/FPI,6733.28,7216.92,-483.64
04-06-2021,DII,4518.84,4102.25,416.59,FII/FPI,4825.29,5918.04,-1092.75
05-06-2021,DII,4036.91,4669.42,-632.51,FII/FPI,6326.62,5104.04,1222.58
07-06-2021,DII,5867.38,5346.08,521.3,FII/FPI,4221.77,4765.07,-543.3
08-06-2021,DII,6439.14,7070.14,-631,FII/FPI,6511.05,6580.42,-69.37
09-06-2021,DII,5825.04,5277.73,547.31,FII/FPI,5389.54,5978.9,-589.36
10-06-2021,DII,5826.16,6824.85,-998.69,FII/FPI,7357.95,8160.76,-802.81
12-06-2021,DII,4780.05,3078.49,1701.56,FII/FPI,4130.25,7491.53,-3361.28
14-06-2021,DII,4801.07,4256.81,544.26,FII/FPI,4339.27,4842.78,-503.51
15-06-2021,DII,3875.29,4524.58,-649.29,FII/FPI,7621.18,6987.49,633.69
16-06-2021,DII,4027.52,4901.72,-874.2,FII/FPI,5940.25,6810.54,-870.29
17-06-2021,DII,5107.52,5062.28,45.24,FII/FPI,6727.57,7607.3,-879.73
18-06-2021,DII,7052.77,6606.57,446.2,FII/FPI,20440.85,17760.28,2680.57
21-06-2021,DII,4028.31,3890.22,138.09,FII/FPI,4675.48,5920.19,-1244.71
22-06-2021,DII,5099.01,4796.56,302.45,FII/FPI,6488.06,7516,-1027.94
23-06-2021,DII,4982.56,3665.36,1317.2,FII/FPI,13648.63,10492.1,3156.53
24-06-2021,DII,5377.76,4239,1138.76,FII/FPI,7094.36,9985.3,-2890.94
25-06-2021,DII,6844.01,5011.25,1832.76,FII/FPI,6766.31,7445.15,-678.84
28-06-2021,DII,5634.19,4357.11,1277.08,FII/FPI,4275.71,5934.43,-1658.72
29-06-2021,DII,8687.31,6877.26,1810.05,FII/FPI,10932.02,10815.39,116.63
30-06-2021,DII,6171.14,4650.96,1520.18,FII/FPI,6057.48,7704.14,-1646.66
01-07-2021,DII,4815.72,5805.22,-989.5,FII/FPI,8481.77,8099.47,382.3
04-07-2021,DII,4903.19,4522.11,381.08,FII/FPI,7380.16,7152.74,227.42
05-07-2021,DII,6414.23,4946.14,1468.09,FII/FPI,7159.99,8302.74,-1142.75
06-07-2021,DII,5644.06,4660.09,983.97,FII/FPI,6811.49,6997.95,-186.46
07-07-2021,DII,4345.38,4577.18,-231.8,FII/FPI,5963.59,5430.65,532.94
09-07-2021,DII,5160.43,5297,-136.57,FII/FPI,6640.48,6785.93,-145.45
10-07-2021,DII,7892.67,5364.03,2528.64,FII/FPI,6734.6,8498.85,-1764.25
12-07-2021,DII,6637.69,4031.88,2605.81,FII/FPI,7625.01,10209.98,-2584.97
13-07-2021,DII,5589.72,5245.53,344.19,FII/FPI,5215.72,5101.89,113.83
14-07-2021,DII,5085.07,3749.16,1335.91,FII/FPI,5234.2,6538.15,-1303.95
15-07-2021,DII,5266.49,4827.08,439.41,FII/FPI,5547.11,5811.88,-264.77
16-07-2021,DII,5619.29,4953.22,666.07,FII/FPI,4988.34,5454.64,-466.3
19-07-2021,DII,5913.3,4865.64,1047.66,FII/FPI,6366.78,8565.49,-2198.71
20-07-2021,DII,5675.86,4802.72,873.14,FII/FPI,4276.7,7111.66,-2834.96
22-07-2021,DII,6386.46,5443.91,942.55,FII/FPI,8329.28,8576.87,-247.59
23-07-2021,DII,7415.99,5228.19,2187.8,FII/FPI,7663.49,7826.8,-163.31
26-07-2021,DII,5885.63,4334.36,1551.27,FII/FPI,5495.57,7872.36,-2376.79
27-07-2021,DII,6332.46,5602.5,729.96,FII/FPI,8522.42,9981.5,-1459.08
28-07-2021,DII,6663.07,5741.62,921.45,FII/FPI,6941.15,9215.92,-2274.77
29-07-2021,DII,7181.58,5134.62,2046.96,FII/FPI,8373.72,9239.98,-866.26
30-07-2021,DII,8047.43,5090.75,2956.68,FII/FPI,8506.05,12354.36,-3848.31
01-08-2021,DII,4792.7,7165.24,-2372.54,FII/FPI,13171.18,7141.35,6029.83
02-08-2021,DII,5356.49,5861.35,-504.86,FII/FPI,8017.52,6140.92,1876.6
03-08-2021,DII,3838.89,3355.27,483.62,FII/FPI,5918.33,7412.82,-1494.49
04-08-2021,DII,4854.39,4301.61,552.78,FII/FPI,8752.01,8641.16,110.85
06-08-2021,DII,3936.21,5563.19,-1626.98,FII/FPI,7646.87,6224.16,1422.71
07-08-2021,DII,3864.15,4813.33,-949.18,FII/FPI,5344.41,5899.33,-554.92
09-08-2021,DII,5390.91,5390.31,0.6,FII/FPI,8772.31,9574.82,-802.51
10-08-2021,DII,5697.83,5866.02,-168.19,FII/FPI,6583.35,6647.36,-64.01
11-08-2021,DII,6933.85,5022.08,1911.77,FII/FPI,12747.47,13608.12,-860.65
12-08-2021,DII,7182.85,5447.35,1735.5,FII/FPI,8150.87,8730.14,-579.27
13-08-2021,DII,6104.54,5955.04,149.5,FII/FPI,8016.33,7196.56,819.77
16-08-2021,DII,5203.45,4697.24,506.21,FII/FPI,4271.83,5360.15,-1088.32
17-08-2021,DII,5521.8,5255.37,266.43,FII/FPI,9253.8,9597.53,-343.73
18-08-2021,DII,4726.39,5455.88,-729.49,FII/FPI,9557.63,10152.95,-595.32
20-08-2021,DII,6526.92,6407.62,119.3,FII/FPI,10276.57,12563.6,-2287.03
23-08-2021,DII,6437.59,4985.08,1452.51,FII/FPI,7990.23,9353.59,-1363.36
24-08-2021,DII,7418.2,5038.15,2380.05,FII/FPI,7371.72,9016.63,-1644.91
25-08-2021,DII,4877.56,5028.95,-151.39,FII/FPI,6700.93,7772.76,-1071.83
26-08-2021,DII,6544.18,5488.97,1055.21,FII/FPI,6663.43,8637.91,-1974.48
27-08-2021,DII,6055.14,4408.95,1646.19,FII/FPI,7265.52,8044.27,-778.75
30-08-2021,DII,6678.62,5989.77,688.85,FII/FPI,8408.62,7205.81,1202.81
31-08-2021,DII,5991.84,7864.24,-1872.4,FII/FPI,22832.93,18951.77,3881.16
02-09-2021,DII,4649.82,6406.06,-1756.24,FII/FPI,11599.6,10298.95,1300.65
03-09-2021,DII,6216.33,4966.11,1250.22,FII/FPI,11281.25,8479.38,2801.87
06-09-2021,DII,5895.55,6167.25,-271.7,FII/FPI,7088.53,7934.9,-846.37
07-09-2021,DII,4360.25,4253.7,106.55,FII/FPI,3852.21,4976.86,-1124.65
08-09-2021,DII,4657.93,5374.08,-716.15,FII/FPI,6240.73,6028.82,211.91
09-09-2021,DII,5229.6,4525.39,704.21,FII/FPI,10253.03,9829.59,423.44
11-09-2021,DII,7108.59,5690.96,1417.63,FII/FPI,7773.2,10218.45,-2445.25
12-09-2021,DII,5623.94,4841.1,782.84,FII/FPI,6194.93,7780.48,-1585.55
13-09-2021,DII,4163.88,4723.47,-559.59,FII/FPI,8682.14,7262.83,1419.31
14-09-2021,DII,5613.31,5923.62,-310.31,FII/FPI,10755.82,9106.22,1649.6
15-09-2021,DII,7452.63,7284.96,167.67,FII/FPI,11172.43,10939.59,232.84
16-09-2021,DII,6905.29,7700.42,-795.13,FII/FPI,11766.93,10145.05,1621.88
17-09-2021,DII,8006.52,9405.07,-1398.55,FII/FPI,26776.57,25223.98,1552.59
20-09-2021,DII,6026.53,7653.11,-1626.58,FII/FPI,7779.47,7686.93,92.54
21-09-2021,DII,8010.59,5842.97,2167.62,FII/FPI,8110.81,7068.89,1041.92
22-09-2021,DII,7454,5603.98,1850.02,FII/FPI,7355.32,9298.58,-1943.26
23-09-2021,DII,7976.47,6803.38,1173.09,FII/FPI,15839.77,15481.84,357.93
24-09-2021,DII,7087.07,7602.92,-515.85,FII/FPI,11782.97,11340.48,442.49
27-09-2021,DII,6910.79,5513.1,1397.69,FII/FPI,8019.79,8614.42,-594.63
28-09-2021,DII,7926.05,7764.6,161.45,FII/FPI,8825.85,10783.55,-1957.7
29-09-2021,DII,13948.96,10686.8,3262.16,FII/FPI,12949.38,14395.4,-1446.02
30-09-2021,DII,6795.08,6697.9,97.18,FII/FPI,10773.65,12999.25,-2225.6
02-10-2021,DII,4749.91,6825.59,-2075.68,FII/FPI,9072.1,7285.13,1786.97
03-10-2021,DII,4059.79,3612.12,447.67,FII/FPI,6534.99,6550.68,-15.69
05-10-2021,DII,5851.72,6327.98,-476.26,FII/FPI,6860.97,6277.28,583.69
06-10-2021,DII,4282.21,4857.4,-575.19,FII/FPI,7447.97,6118.27,1329.7
08-10-2021,DII,6338.36,5649.36,689,FII/FPI,6674.19,6852.7,-178.51
11-10-2021,DII,6903.17,6136.22,766.95,FII/FPI,9112.99,9582.49,-469.5
12-10-2021,DII,4477.51,4090.88,386.63,FII/FPI,5595.06,6687.46,-1092.4
13-10-2021,DII,7681.34,8113.06,-431.72,FII/FPI,8528.34,7591.03,937.31
14-10-2021,DII,7706.79,9457.38,-1750.59,FII/FPI,10607.59,8925.99,1681.6
18-10-2021,DII,7720.49,9424.36,-1703.87,FII/FPI,13343.73,12831.29,512.44
19-10-2021,DII,5456.9,8035.12,-2578.22,FII/FPI,9298.03,9803.82,-505.79
20-10-2021,DII,7364.58,9045.31,-1680.73,FII/FPI,15676.44,17519.53,-1843.09
21-10-2021,DII,8370.14,7941.69,428.45,FII/FPI,11816.22,14635.12,-2818.9
22-10-2021,DII,8040.03,7010.06,1029.97,FII/FPI,5926.83,8624.53,-2697.7
25-10-2021,DII,11137.25,8747.02,2390.23,FII/FPI,6854.2,9313.3,-2459.1
26-10-2021,DII,8494.57,7109.16,1385.41,FII/FPI,7292.05,9660.71,-2368.66
27-10-2021,DII,7986.46,7513.98,472.48,FII/FPI,9323.8,11237.16,-1913.36
28-10-2021,DII,8311.63,7475.03,836.6,FII/FPI,8215.03,12033.54,-3818.51
29-10-2021,DII,9716.1,5373.59,4342.51,FII/FPI,7303.32,12445.95,-5142.63
01-11-2021,DII,4496.85,7106.98,-2610.13,FII/FPI,9652.29,6513.39,3138.9
02-11-2021,DII,4271.11,4978.79,-707.68,FII/FPI,5627.71,4683.35,944.36
05-11-2021,DII,5172.16,5848.83,-676.67,FII/FPI,6577.06,6913.06,-336
06-11-2021,DII,5212.5,4546.14,666.36,FII/FPI,5161.16,5142.52,18.64
08-11-2021,DII,6592.55,6386.27,206.28,FII/FPI,7301.31,7063.17,238.14
10-11-2021,DII,6585.38,6958.66,-373.28,FII/FPI,13318.24,14621.46,-1303.22
11-11-2021,DII,5429.96,4984.2,445.76,FII/FPI,7188.28,8825.74,-1637.46
15-11-2021,DII,6336.76,4812.09,1524.67,FII/FPI,8557.01,8132.27,424.74
16-11-2021,DII,6404.64,5827.3,577.34,FII/FPI,9633.7,10194.37,-560.67
17-11-2021,DII,5736.59,5797.73,-61.14,FII/FPI,9321.89,9666.24,-344.35
18-11-2021,DII,6846.1,4960.44,1885.66,FII/FPI,8781.77,12712.39,-3930.62
22-11-2021,DII,7927.88,5876.7,2051.18,FII/FPI,11705.76,15144.52,-3438.76
23-11-2021,DII,9030.24,7618.19,1412.05,FII/FPI,10101.07,14578.13,-4477.06
24-11-2021,DII,7537.61,3727.99,3809.62,FII/FPI,9608.48,14731.13,-5122.65
25-11-2021,DII,6056.57,4688.77,1367.8,FII/FPI,9017.44,11318.09,-2300.65
26-11-2021,DII,9352.28,7058.17,2294.11,FII/FPI,6588.99,12374.82,-5785.83
29-11-2021,DII,9527.82,4916.41,4611.41,FII/FPI,5625.13,8957.34,-3332.21
30-11-2021,DII,11199.34,5849.11,5350.23,FII/FPI,42957.1,48402.35,-5445.25
01-12-2021,DII,5556.61,6891.11,-1334.5,FII/FPI,9354.82,8783.35,571.47
02-12-2021,DII,3647.82,4245.44,-597.62,FII/FPI,4252.21,4289.54,-37.33
03-12-2021,DII,4789.89,4953.76,-163.87,FII/FPI,12080.56,13023.16,-942.6
04-12-2021,DII,7165.01,6932.25,232.76,FII/FPI,6519.91,8266.34,-1746.43
05-12-2021,DII,5372.26,6076.62,-704.36,FII/FPI,5312,6572.59,-1260.59
07-12-2021,DII,4188.51,3741.09,447.42,FII/FPI,8575.06,9321.03,-745.97
08-12-2021,DII,5590.47,5282.72,307.75,FII/FPI,5690.17,5902.28,-212.11
10-12-2021,DII,5976.21,6717.43,-741.22,FII/FPI,7484,7762.32,-278.32
11-12-2021,DII,6818.71,5967.3,851.41,FII/FPI,10362.94,9851.84,511.1
13-12-2021,DII,6301.91,4950.88,1351.03,FII/FPI,7862.77,10606.21,-2743.44
14-12-2021,DII,5210.59,4785.16,425.43,FII/FPI,9498.29,10261.47,-763.18
15-12-2021,DII,5721.32,4168.31,1553.01,FII/FPI,5373.66,8780.7,-3407.04
16-12-2021,DII,5426.59,3893.44,1533.15,FII/FPI,7439.82,8908.53,-1468.71
17-12-2021,DII,9499.96,8021.44,1478.52,FII/FPI,13370.05,15439.95,-2069.9
20-12-2021,DII,8746.23,5982.21,2764.02,FII/FPI,6744.39,10309.75,-3565.36
21-12-2021,DII,6138.6,4733.71,1404.89,FII/FPI,5883.4,7093.22,-1209.82
22-12-2021,DII,5315.61,3722.2,1593.41,FII/FPI,6162.32,6989.58,-827.26
23-12-2021,DII,5280.2,4083.72,1196.48,FII/FPI,5415.35,5686.94,-271.59
24-12-2021,DII,3909.5,3952.74,-43.24,FII/FPI,2360.05,3075.05,-715
27-12-2021,DII,4016.54,3060.75,955.79,FII/FPI,1996.94,3035.19,-1038.25
28-12-2021,DII,4112,3544.53,567.47,FII/FPI,4761.39,4554.08,207.31
29-12-2021,DII,5016.04,4009.11,1006.93,FII/FPI,3417.8,4393.03,-975.23
30-12-2021,DII,9450.33,8872.59,577.74,FII/FPI,4512.12,5498.44,-986.32
31-12-2021,DII,4853.82,3688.2,1165.62,FII/FPI,4083.37,3507.98,575.39
02-01-2022,DII,7906.24,6308.54,1597.7,FII/FPI,7145.99,7167.78,-21.79
04-01-2022,DII,5148.47,5332.26,-183.79,FII/FPI,8279.77,6369.99,1909.78
06-01-2022,DII,5457.08,4472.97,984.11,FII/FPI,6446.02,8376.18,-1930.16
07-01-2022,DII,6588.46,5277.75,1310.71,FII/FPI,4979.59,7304.33,-2324.74
08-01-2022,DII,5331.92,6154.15,-822.23,FII/FPI,16377.49,14056.88,2320.61
13-01-2022,DII,7051.03,5985.71,1065.32,FII/FPI,7418.36,8809.21,-1390.85
14-01-2022,DII,5560.51,5189.1,371.41,FII/FPI,6143.95,7742.15,-1598.2
17-01-2022,DII,5605.54,5720.85,-115.31,FII/FPI,5792.76,6648.23,-855.47
18-01-2022,DII,5794.75,6014.95,-220.2,FII/FPI,5409.34,6664.29,-1254.95
19-01-2022,DII,7241.45,7436.52,-195.07,FII/FPI,7690.73,10395.5,-2704.77
20-01-2022,DII,6385.75,5616.49,769.26,FII/FPI,7974.39,12654.23,-4679.84
21-01-2022,DII,6930.43,6661.07,269.36,FII/FPI,7564.37,10712.95,-3148.58
24-01-2022,DII,8243.09,8168.21,74.88,FII/FPI,5030.52,8782.1,-3751.58
25-01-2022,DII,10764.4,6229.87,4534.53,FII/FPI,7357.33,14451.81,-7094.48
27-01-2022,DII,10727.48,7846.16,2881.32,FII/FPI,11417.36,17684.11,-6266.75
28-01-2022,DII,9617.43,6258.76,3358.67,FII/FPI,8222.94,13268.28,-5045.34
31-01-2022,DII,9167.06,5518.41,3648.65,FII/FPI,6014.14,9638.62,-3624.48
02-02-2022,DII,7713.43,7287.47,425.96,FII/FPI,6001.43,6185.03,-183.6
03-02-2022,DII,10264.64,7202.94,3061.7,FII/FPI,12971.68,17310.62,-4338.94
05-02-2022,DII,6621.75,4670.65,1951.1,FII/FPI,5041.77,6895.23,-1853.46
06-02-2022,DII,4677.17,4546.54,130.63,FII/FPI,7131.8,7583.62,-451.82
08-02-2022,DII,6208.86,6091.07,117.79,FII/FPI,7526.33,6701.15,825.18
14-02-2022,DII,7698.04,5527.75,2170.29,FII/FPI,5457.75,9711.45,-4253.7
15-02-2022,DII,8739.16,4327.56,4411.6,FII/FPI,6353.59,8652.35,-2298.76
16-02-2022,DII,5334.3,4154.16,1180.14,FII/FPI,5879.05,7770.01,-1890.96
17-02-2022,DII,4617.33,3716.23,901.1,FII/FPI,6078.38,7320.48,-1242.1
18-02-2022,DII,4992.67,3063.59,1929.08,FII/FPI,4314.48,6844.44,-2529.96
21-02-2022,DII,6187.26,3794.41,2392.85,FII/FPI,4160.37,6422.27,-2261.9
22-02-2022,DII,8143.69,4035.11,4108.58,FII/FPI,8614.37,11859.89,-3245.52
23-02-2022,DII,6892.39,3868.02,3024.37,FII/FPI,4623.64,8040.8,-3417.16
24-02-2022,DII,14452.42,6784.67,7667.75,FII/FPI,9231.8,15680.04,-6448.24
25-02-2022,DII,9655.31,5337.07,4318.24,FII/FPI,5690.93,10161.63,-4470.7
28-02-2022,DII,9128.63,4985.81,4142.82,FII/FPI,14629.66,18578.13,-3948.47
01-03-2022,DII,4815.58,4012.47,803.11,FII/FPI,4226.3,3323.66,902.64
02-03-2022,DII,6089.96,6460.54,-370.58,FII/FPI,4630.52,6228.06,-1597.54
03-03-2022,DII,11803.36,7004.12,4799.24,FII/FPI,7153.44,13798.09,-6644.65
06-03-2022,DII,6890.49,4529.98,2360.51,FII/FPI,5804.83,9575.34,-3770.51
08-03-2022,DII,5865.37,6383.79,-518.42,FII/FPI,10148.58,9383.41,765.17
14-03-2022,DII,6385.66,5287.04,1098.62,FII/FPI,8151.62,8328.14,-176.52
15-03-2022,DII,6957.09,6858.84,98.25,FII/FPI,10225.3,11475.04,-1249.74
16-03-2022,DII,5206.82,4434.27,772.55,FII/FPI,9098.13,8786.14,311.99
17-03-2022,DII,7756.01,8434.46,-678.45,FII/FPI,25393.17,22593.03,2800.14
21-03-2022,DII,4611.3,4358.39,252.91,FII/FPI,6838.69,9800.81,-2962.12
22-03-2022,DII,4499.91,5101.96,-602.05,FII/FPI,9858.98,9474.5,384.48
23-03-2022,DII,4653.22,4947.45,-294.23,FII/FPI,10223.97,9742.64,481.33
24-03-2022,DII,6980.92,4889.85,2091.07,FII/FPI,13101.11,14841.82,-1740.71
25-03-2022,DII,5969.61,4596.59,1373.02,FII/FPI,6543.08,8050.45,-1507.37
28-03-2022,DII,5323.73,4162.03,1161.7,FII/FPI,6114.46,6915.87,-801.41
29-03-2022,DII,5860.54,4147.23,1713.31,FII/FPI,7360.87,7325.4,35.47
30-03-2022,DII,12848.14,11632.14,1216,FII/FPI,10271.37,8913.9,1357.47
31-03-2022,DII,7944.47,6799.19,1145.28,FII/FPI,12274.81,9186.08,3088.73
01-04-2022,DII,5250.38,4717.41,532.97,FII/FPI,5834.72,4560.86,1273.86
